Uid,Website uid,Name,Value,User_identifier,Url,Title,Code
454,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,email
455,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,email
456,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,b2b-bestsellers
457,2,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
458,2,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
459,2,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
460,2,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,email
461,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
462,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
463,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
464,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
465,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
466,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
467,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
468,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
469,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,b2b-bestsellers
470,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
471,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
472,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
473,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
474,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
475,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
476,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,b2b-bestsellers
477,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
478,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
479,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,b2b-bestsellers
480,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,email
481,2,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
482,2,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
483,2,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
484,2,visit,1, id=113; email=45t45t@oiuhoiuh.com; visitor-id=87,http://b2b-oro.com/,Home,email
485,2,visit,1, id=112; email=qasd@local.com; visitor-id=85,http://b2b-oro.com/,Home,b2b-bestsellers
486,2,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
487,2,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
488,2,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
489,2,visit,1, id=114; email=erg@fwffwe.com; visitor-id=86,http://b2b-oro.com/,Home,email
490,2,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,email
491,2,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,email
492,2,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,email
493,2,visit,1, id=115; email=ertetr@ewfq.com; visitor-id=87,http://b2b-oro.com/,Home,abc
494,2,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,b2b-bestsellers
495,2,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
496,2,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
497,2,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
498,2,visit,1, id=116; email=gerg@rge.com; visitor-id=85,http://b2b-oro.com/,Home,abc
499,2,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,abc
500,2,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,abc
501,2,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,abc
502,2,visit,1, id=117; email=45y@erg.com; visitor-id=88,http://b2b-oro.com/,Home,b2b-bestsellers
503,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
504,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
505,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
506,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
507,2,visit,1, id=118; email=ergerg@oiuhgrew.com; visitor-id=89,http://b2b-oro.com/,Home,abc
508,2,visit,1, id=119; email=fffff@fff.com; visitor-id=90,http://b2b-oro.com/,Home,abc
